timestamp,method
1654769762523,X
1654769762533,X
1654769762540,X
1654769763000,X
1654769763241,X
1654769763245,X
1654769763250,X
1654769763253,X
1654769763258,X
1654769763260,X
1654769764124,X
1654769764149,X
1654769764158,X
1654769764166,X
1654769764175,SSR
1654769764906,firstRender
1654769764936,SSR
1654769765005,SSR
1654769765007,SSR
1654769765011,SSR
1654769765015,SSR
1654769765034,SSR
1654769765152,SSR
1654769765159,SSR
1654769765165,SSR
1654769765188,SSR
1654769766188,SSR
1654769766200,SSR
1654769766206,SSR
1654769766315,SSR
1654769766422,SSR
1654769766463,SSR
1654769766718,SSR
1654769766734,SSR
1654769766739,SSR
1654769766765,SSR
1654769766771,SSR
1654769767018,SSR
1654769767039,SSR
1654769767114,SSR
1654769767147,CSR
1654769767165,CSR
1654769767181,CSR
1654769767212,CSR
1654769767215,SSR
1654769767601,SSR
1654769767605,SSR
1654769767611,SSR
1654769767617,SSR
1654769767620,SSR
1654769767785,CSR
1654769767804,CSR
1654769767909,CSR
1654769767914,CSR
1654769767919,CSR
1654769768028,CSR
1654769768083,CSR
1654769768088,CSR
1654769768101,CSR
1654769768105,CSR
1654769768110,CSR
1654769768116,CSR
1654769768205,CSR
1654769768213,CSR
1654769768217,CSR
1654769768333,CSR
1654769768335,CSR
1654769768401,CSR
1654769768403,CSR
1654769768456,CSR
1654769768458,CSR
1654769768461,CSR
1654769768464,CSR
1654769768484,CSR
1654769768486,CSR
1654769768515,CSR
1654769768517,CSR
1654769768546,CSR
1654769768548,CSR
1654769768577,X
1654769768578,X
1654769768605,X
1654769768618,X
1654769768620,X
1654769768621,X
1654769768635,X
1654769768649,X
1654769768651,X
1654769768653,X
1654769768672,X
1654769768691,X
1654769768706,X
1654769768740,X
1654769768754,X
1654769768864,X
1654769768874,SSR
1654769768875,SSR
1654769768907,SSR
1654769768909,SSR
1654769768938,SSR
1654769768941,SSR
1654769768970,SSR
1654769768972,SSR
1654769769002,SSR
1654769769004,SSR
1654769769033,SSR
1654769769035,SSR
1654769769065,SSR
1654769769067,SSR
1654769769096,SSR
1654769769099,SSR
1654769769128,SSR
1654769769131,SSR
1654769769160,SSR
1654769769163,SSR
1654769769400,SSR
1654769769404,SSR
1654769769431,X
1654769769434,X
1654769769463,X
1654769769465,X
1654769769494,X
1654769769496,X
1654769769526,X
1654769769528,X
1654769769557,X
1654769769559,X
1654769769587,X
1654769769588,X
1654769769619,X
1654769769621,X
1654769769652,X
1654769769654,X
1654769769683,X
1654769769685,X
1654769769938,X
1654769770219,SSR
1654769770255,CSR
1654769770272,CSR
